customer_id,total_spent,total_orders,total_units,first_purchase,last_purchase
13692.0,1466.87,5,1224,2011-03-05 08:49:00,2011-11-15 11:17:00
15473.0,1465.2,10,552,2011-10-10 11:12:00,2011-12-10 14:55:00
12882.0,1463.04,2,246,2011-06-11 11:22:00,2011-11-30 16:18:00
14541.0,1461.65,8,647,2011-01-24 14:16:00,2011-12-10 10:08:00
16359.0,1460.3700000000001,12,1154,2011-01-06 16:15:00,2011-12-01 10:49:00
16059.0,1459.86,6,643,2010-07-12 10:36:00,2011-09-29 11:35:00
13309.0,1456.79,5,1544,2011-02-12 16:34:00,2011-12-09 14:15:00
13110.0,1452.87,8,384,2011-01-02 15:24:00,2011-10-17 15:28:00
15987.0,1451.28,7,1556,2010-06-12 08:34:00,2011-11-27 15:38:00
14229.0,1450.6,5,590,2011-01-13 12:41:00,2011-10-19 10:04:00
14875.0,1448.72,5,554,2011-03-22 11:53:00,2011-11-30 14:41:00
14233.0,1447.51,5,671,2011-01-26 12:43:00,2011-12-05 10:45:00
14591.0,1447.14,4,1297,2011-10-05 14:09:00,2011-11-24 13:57:00
16817.0,1446.95,13,762,2010-06-12 14:19:00,2011-11-03 10:30:00
17073.0,1446.09,4,759,2011-08-22 14:37:00,2011-11-22 11:47:00
13461.0,1445.0,3,1170,2011-01-11 09:01:00,2011-07-24 11:32:00
13477.0,1441.53,8,1018,2011-02-03 16:53:00,2011-12-05 13:10:00
15478.0,1441.42,2,585,2011-10-14 11:09:00,2011-10-30 14:19:00
15858.0,1438.85,5,1167,2010-07-12 14:31:00,2011-11-24 12:48:00
14404.0,1434.72,7,831,2010-05-12 16:00:00,2011-08-23 11:16:00
13717.0,1432.26,7,1958,2011-02-14 13:21:00,2011-10-14 14:16:00
14566.0,1432.0,1,800,2011-08-21 11:05:00,2011-08-21 11:05:00
13475.0,1431.78,4,1012,2011-01-06 13:52:00,2011-06-05 12:21:00
17175.0,1430.94,5,865,2011-02-16 14:56:00,2011-12-06 12:08:00
15426.0,1429.9,7,663,2010-05-12 13:55:00,2011-11-20 15:36:00
16103.0,1429.64,6,558,2011-02-12 14:16:00,2011-09-21 11:55:00
14035.0,1428.02,5,739,2011-02-15 12:48:00,2011-11-11 10:03:00
16996.0,1427.46,9,534,2010-12-16 09:48:00,2011-10-08 14:34:00
14403.0,1426.31,5,513,2011-01-08 12:57:00,2011-07-21 13:25:00
16271.0,1423.29,6,1037,2010-12-16 16:36:00,2011-11-24 12:12:00
14740.0,1423.21,4,729,2011-01-03 08:35:00,2011-05-26 18:17:00
17063.0,1421.59,11,763,2011-01-12 08:46:00,2011-11-18 16:19:00
16503.0,1421.43,5,567,2010-12-14 13:50:00,2011-09-05 15:48:00
17288.0,1419.73,7,1203,2010-12-16 13:33:00,2011-11-30 16:09:00
15128.0,1419.54,8,1326,2011-04-05 12:32:00,2011-10-10 13:54:00
15444.0,1418.26,2,764,2011-10-30 16:12:00,2011-11-30 17:37:00
18116.0,1418.03,8,848,2010-10-12 12:14:00,2011-04-19 16:14:00
14649.0,1417.29,4,1018,2011-05-12 12:30:00,2011-11-05 14:42:00
16012.0,1415.29,3,799,2011-03-08 11:44:00,2011-07-07 18:02:00
14901.0,1414.99,10,659,2010-02-12 11:20:00,2011-12-09 16:14:00
17004.0,1412.94,2,819,2011-08-09 12:16:00,2011-10-24 14:25:00
15237.0,1412.32,4,1071,2011-04-26 15:04:00,2011-09-22 15:28:00
16394.0,1412.06,9,2317,2011-02-23 10:58:00,2011-10-20 19:16:00
15106.0,1407.73,7,1144,2011-03-15 12:52:00,2011-12-05 08:41:00
12947.0,1407.29,11,1157,2010-01-12 16:21:00,2011-10-06 16:37:00
16173.0,1406.57,7,571,2011-01-11 13:39:00,2011-11-24 10:53:00
17083.0,1405.78,3,772,2011-02-17 11:46:00,2011-09-02 11:38:00
14443.0,1400.88,7,931,2010-02-12 17:05:00,2011-10-17 10:10:00
14741.0,1400.34,6,841,2010-02-12 08:43:00,2011-11-28 08:48:00
14019.0,1398.96,4,1034,2011-02-09 12:51:00,2011-10-24 10:13:00
18202.0,1396.99,3,581,2011-01-02 13:36:00,2011-05-24 12:12:00
17856.0,1393.79,6,826,2011-03-03 11:40:00,2011-08-12 09:40:00
17354.0,1393.06,1,1006,2011-10-20 10:34:00,2011-10-20 10:34:00
15051.0,1391.61,3,1011,2011-10-21 14:01:00,2011-12-07 15:29:00
13414.0,1390.5,3,1574,2011-02-16 12:13:00,2011-07-29 11:45:00
13516.0,1389.41,3,985,2011-04-15 11:06:00,2011-11-18 13:15:00
16539.0,1388.81,4,477,2010-01-12 15:40:00,2011-07-12 08:41:00
15453.0,1388.37,7,845,2011-04-11 12:21:00,2011-10-14 14:04:00
15134.0,1387.99,8,887,2011-04-08 15:17:00,2011-11-25 08:55:00
17311.0,1384.85,2,1005,2011-01-27 10:56:00,2011-09-22 14:11:00
15898.0,1384.68,6,568,2010-06-12 11:01:00,2011-08-12 15:23:00
13572.0,1384.25,1,534,2011-05-18 11:59:00,2011-05-18 11:59:00
16463.0,1383.7,7,1135,2011-04-11 13:25:00,2011-11-18 14:01:00
13995.0,1383.49,6,867,2011-07-21 08:44:00,2011-11-24 14:22:00
17676.0,1383.27,7,931,2010-08-12 13:49:00,2011-12-10 14:21:00
12952.0,1382.84,5,652,2011-04-12 10:35:00,2011-10-27 17:00:00
14116.0,1382.74,5,707,2011-06-10 13:45:00,2011-11-20 10:29:00
16726.0,1382.02,5,977,2010-12-13 13:28:00,2011-11-13 14:53:00
13159.0,1379.75,5,1045,2011-01-12 11:20:00,2011-10-20 13:20:00
14113.0,1377.92,8,635,2010-12-20 11:56:00,2011-11-17 10:59:00
15569.0,1375.71,5,666,2011-07-31 10:38:00,2011-11-01 13:26:00
14434.0,1372.8,6,368,2011-02-11 12:18:00,2011-11-18 08:56:00
16669.0,1370.87,4,883,2011-09-22 14:13:00,2011-11-16 12:26:00
14507.0,1368.18,7,588,2011-08-03 17:23:00,2011-11-16 12:21:00
13308.0,1367.61,4,840,2011-02-06 14:12:00,2011-11-17 09:31:00
14897.0,1366.38,4,468,2011-02-12 10:32:00,2011-12-09 16:06:00
15095.0,1364.7,5,1077,2011-05-20 14:27:00,2011-08-28 12:01:00
16389.0,1362.27,5,1230,2011-01-03 15:47:00,2011-10-17 14:41:00
13232.0,1357.6,7,778,2011-02-09 13:18:00,2011-12-06 11:17:00
18167.0,1355.51,6,359,2011-04-11 13:51:00,2011-11-16 15:56:00
17054.0,1353.83,6,802,2011-04-18 14:32:00,2011-11-11 12:56:00
13813.0,1353.41,5,550,2011-05-08 12:49:00,2011-11-09 13:38:00
17204.0,1352.91,9,589,2010-12-20 12:01:00,2011-12-04 15:32:00
15116.0,1352.75,4,648,2011-05-19 08:50:00,2011-11-22 12:25:00
16245.0,1352.36,5,1008,2011-03-28 09:30:00,2011-11-16 10:14:00
14859.0,1352.04,5,669,2011-05-19 14:42:00,2011-11-27 11:18:00
16079.0,1352.0,3,864,2011-10-30 13:06:00,2011-11-23 12:48:00
12770.0,1351.45,1,743,2011-05-13 09:33:00,2011-05-13 09:33:00
12775.0,1351.24,6,853,2011-01-02 13:45:00,2011-11-22 16:33:00
12886.0,1351.09,3,761,2011-03-10 10:09:00,2011-10-05 16:27:00
17368.0,1349.52,9,680,2011-01-13 09:55:00,2011-11-16 15:26:00
12646.0,1346.97,2,897,2011-05-12 10:14:00,2011-10-21 12:52:00
15411.0,1346.38,5,528,2011-07-08 12:54:00,2011-11-13 15:19:00
14154.0,1345.62,2,465,2011-04-14 15:58:00,2011-04-14 16:26:00
15596.0,1343.34,9,548,2010-09-12 16:10:00,2011-10-03 11:31:00
17372.0,1342.68,8,749,2010-12-12 12:00:00,2011-10-30 11:37:00
16317.0,1341.65,3,890,2011-01-07 08:16:00,2011-12-08 12:46:00
16045.0,1340.7,4,897,2011-02-22 14:55:00,2011-12-08 12:41:00
13743.0,1340.15,8,1775,2011-03-25 14:46:00,2011-12-09 12:19:00
15398.0,1339.6299999999999,3,767,2011-09-22 14:56:00,2011-11-23 16:47:00
15734.0,1339.45,2,346,2011-05-23 14:59:00,2011-08-17 10:50:00
12620.0,1339.41,3,1181,2011-05-19 12:10:00,2011-11-25 10:20:00
16110.0,1337.48,3,733,2011-01-02 14:01:00,2011-10-25 14:35:00
17621.0,1336.1,4,510,2010-12-20 13:31:00,2011-11-18 17:11:00
15680.0,1333.68,3,952,2010-08-12 14:43:00,2011-11-30 13:46:00
17932.0,1331.57,3,789,2011-06-19 10:39:00,2011-12-05 13:58:00
12676.0,1331.3899999999999,6,670,2011-01-02 15:41:00,2011-11-15 12:25:00
15365.0,1330.45,9,758,2011-01-28 13:08:00,2011-11-14 08:29:00
16493.0,1329.6599999999999,6,1113,2011-01-14 08:16:00,2011-09-28 11:13:00
16295.0,1328.55,4,841,2011-06-10 10:45:00,2011-12-10 13:17:00
15059.0,1325.82,11,602,2011-01-23 11:48:00,2011-10-30 11:35:00
13396.0,1325.29,4,592,2011-01-24 13:37:00,2011-11-18 09:42:00
16370.0,1320.56,4,647,2011-04-28 16:40:00,2011-10-06 11:44:00
15563.0,1319.69,7,1460,2010-12-16 11:27:00,2011-11-18 15:16:00
16083.0,1317.62,2,908,2010-12-14 11:51:00,2011-08-31 10:47:00
12526.0,1316.66,3,632,2011-06-09 14:19:00,2011-10-17 09:37:00
14921.0,1316.07,2,953,2011-05-22 12:51:00,2011-09-11 13:17:00
14102.0,1314.73,8,938,2011-02-11 13:46:00,2011-11-28 10:20:00
16464.0,1314.68,3,963,2011-07-20 13:53:00,2011-11-20 12:11:00
14973.0,1314.45,3,369,2011-04-28 12:22:00,2011-08-24 15:51:00
18177.0,1314.17,7,705,2011-03-29 08:46:00,2011-08-11 14:44:00
15146.0,1313.66,3,1459,2011-02-21 13:07:00,2011-06-28 12:09:00
16040.0,1313.55,3,684,2011-03-16 09:58:00,2011-07-14 16:12:00
12364.0,1313.1,4,1506,2011-02-12 10:22:00,2011-10-30 15:43:00
12516.0,1312.06,2,875,2011-09-23 09:13:00,2011-12-06 11:37:00
14748.0,1311.79,6,1192,2010-06-12 10:19:00,2011-12-01 12:09:00
13012.0,1311.62,11,671,2011-02-18 09:43:00,2011-11-30 13:05:00
14856.0,1311.38,3,714,2011-03-11 14:47:00,2011-10-14 09:35:00
13501.0,1310.47,2,557,2011-02-24 18:59:00,2011-11-04 09:35:00
13168.0,1310.14,5,680,2011-01-25 13:55:00,2011-05-24 13:56:00
13328.0,1308.48,1,680,2011-01-27 15:22:00,2011-01-27 15:22:00
14477.0,1307.81,5,719,2011-02-15 15:44:00,2011-11-20 11:11:00
14071.0,1307.41,9,900,2011-03-20 11:33:00,2011-12-04 11:58:00
12576.0,1306.98,6,964,2011-04-11 10:11:00,2011-08-02 11:31:00
16744.0,1304.76,7,805,2011-04-09 12:10:00,2011-11-28 13:06:00
17919.0,1304.04,1,756,2011-12-09 13:41:00,2011-12-09 13:41:00
15813.0,1303.9099999999999,2,603,2011-04-14 09:09:00,2011-05-16 08:13:00
12463.0,1303.6299999999999,7,757,2011-05-17 10:02:00,2011-12-04 12:55:00
12919.0,1301.44,8,668,2011-01-12 13:47:00,2011-12-07 17:21:00
15494.0,1299.23,2,1148,2011-10-08 15:29:00,2011-11-18 14:51:00
12488.0,1298.66,3,529,2011-09-25 10:34:00,2011-11-30 08:50:00
12372.0,1298.04,3,794,2011-02-16 12:46:00,2011-11-05 10:43:00
17961.0,1296.44,39,560,2010-02-12 19:18:00,2011-12-09 11:44:00
16929.0,1295.39,7,929,2011-03-11 12:21:00,2011-11-22 15:36:00
16224.0,1295.3,4,1116,2011-04-04 12:00:00,2011-10-13 17:51:00
16120.0,1294.14,5,866,2011-11-10 14:10:00,2011-11-10 14:22:00
15108.0,1291.75,5,497,2011-04-26 10:54:00,2011-10-06 09:34:00
14047.0,1290.01,7,377,2010-02-12 10:09:00,2011-09-27 14:08:00
14738.0,1289.94,9,576,2011-01-08 14:12:00,2011-12-05 13:41:00
12854.0,1289.1499999999999,5,622,2011-01-25 12:11:00,2011-12-04 14:17:00
16571.0,1285.22,5,1176,2011-03-03 09:41:00,2011-11-13 11:46:00
17671.0,1284.08,6,659,2010-09-12 14:27:00,2011-12-05 18:13:00
14297.0,1284.06,6,861,2011-10-03 08:31:00,2011-11-22 09:06:00
15136.0,1282.45,5,775,2011-04-09 16:05:00,2011-12-09 18:26:00
16899.0,1281.56,6,522,2010-12-14 13:11:00,2011-11-20 14:31:00
13878.0,1281.53,1,475,2011-10-16 12:19:00,2011-10-16 12:19:00
13538.0,1280.85,7,175,2011-01-28 10:40:00,2011-11-08 08:50:00
14267.0,1279.09,7,461,2011-03-24 11:38:00,2011-12-07 11:11:00
16692.0,1276.0,2,152,2011-02-23 15:41:00,2011-03-28 14:46:00
17019.0,1272.61,4,827,2010-06-12 12:55:00,2011-11-28 13:06:00
12394.0,1272.48,2,819,2011-06-05 14:01:00,2011-07-10 08:08:00
14794.0,1272.11,9,669,2011-03-23 15:40:00,2011-11-30 09:00:00
12630.0,1270.88,2,548,2011-10-27 10:41:00,2011-11-30 10:48:00
14669.0,1269.99,3,775,2011-11-01 12:30:00,2011-12-04 11:43:00
13492.0,1269.84,3,408,2011-01-07 08:55:00,2011-09-05 10:06:00
13431.0,1269.1,2,672,2011-03-10 13:49:00,2011-12-09 11:25:00
15199.0,1268.7,4,396,2011-04-02 14:04:00,2011-11-10 15:12:00
14511.0,1267.41,6,772,2011-02-11 10:47:00,2011-11-28 17:05:00
17158.0,1266.97,3,778,2010-12-14 13:03:00,2011-07-11 15:15:00
13989.0,1266.08,2,1313,2011-04-14 15:39:00,2011-05-10 09:47:00
14916.0,1264.84,5,1132,2011-01-19 15:30:00,2011-09-30 09:20:00
16951.0,1262.75,4,1306,2011-07-26 11:38:00,2011-08-08 13:25:00
15009.0,1261.78,3,642,2011-11-14 17:40:00,2011-11-27 13:35:00
16688.0,1260.8600000000001,4,804,2011-08-12 15:24:00,2011-11-29 17:12:00
16842.0,1260.44,4,692,2011-06-10 17:38:00,2011-10-02 14:51:00
14105.0,1260.33,2,798,2011-04-14 17:58:00,2011-09-15 16:13:00
15497.0,1259.7,3,622,2011-01-24 10:01:00,2011-11-22 11:51:00
17388.0,1259.56,4,1068,2011-02-25 12:28:00,2011-12-05 13:41:00
14665.0,1258.3799999999999,7,500,2011-02-02 09:08:00,2011-11-09 11:26:00
17412.0,1258.06,7,738,2010-02-12 16:29:00,2011-11-16 12:21:00
12507.0,1258.06,4,894,2011-02-14 09:24:00,2011-07-28 17:09:00
17350.0,1256.19,5,759,2011-01-12 15:46:00,2011-10-25 12:06:00
13848.0,1255.0,3,3700,2010-08-12 15:10:00,2011-08-09 12:58:00
17262.0,1253.3600000000001,5,367,2010-08-12 13:30:00,2011-10-18 12:56:00
17037.0,1253.22,2,652,2011-09-13 12:49:00,2011-09-22 17:20:00
17802.0,1251.84,4,743,2010-02-12 13:44:00,2011-12-06 14:57:00
14698.0,1250.76,5,615,2011-08-12 12:26:00,2011-11-24 11:10:00
13151.0,1250.37,2,361,2011-02-17 12:29:00,2011-05-20 12:55:00
17481.0,1249.34,5,1060,2011-03-11 16:37:00,2011-11-24 09:06:00
14383.0,1247.69,3,817,2011-01-11 15:53:00,2011-06-29 10:18:00
12689.0,1247.61,2,628,2011-04-08 10:04:00,2011-11-14 08:31:00
13029.0,1247.5,3,134,2010-12-21 13:53:00,2011-09-11 09:13:00
15004.0,1246.32,1,630,2011-07-15 14:05:00,2011-07-15 14:05:00
16101.0,1245.96,3,738,2011-09-30 10:18:00,2011-11-30 16:54:00
16531.0,1244.59,7,915,2010-12-14 13:19:00,2011-11-17 16:29:00
17633.0,1242.34,6,630,2010-12-15 16:42:00,2011-11-08 15:43:00
17588.0,1240.2,3,676,2011-04-21 10:31:00,2011-08-31 13:37:00
13860.0,1240.0,6,589,2011-08-12 12:57:00,2011-11-25 13:42:00
14893.0,1237.85,2,799,2011-11-28 10:49:00,2011-11-30 12:31:00
14684.0,1236.28,5,853,2010-12-12 12:44:00,2011-11-14 11:33:00
15376.0,1233.36,3,619,2011-01-05 13:45:00,2011-10-30 15:04:00
15910.0,1232.18,8,1015,2011-01-09 16:59:00,2011-11-24 16:59:00
18080.0,1231.5,2,642,2011-11-04 10:10:00,2011-11-21 08:02:00
13931.0,1230.93,3,721,2011-04-03 08:43:00,2011-09-15 10:03:00
14428.0,1230.1399999999999,7,428,2011-01-18 16:39:00,2011-10-24 12:34:00
14898.0,1228.32,8,1008,2010-03-12 15:25:00,2011-11-16 14:54:00
14913.0,1227.43,4,1743,2010-12-15 14:35:00,2011-11-03 09:07:00
17584.0,1227.3,3,446,2011-02-12 17:12:00,2011-11-29 13:09:00
12412.0,1226.8799999999999,3,829,2011-06-23 13:51:00,2011-09-26 10:16:00
15227.0,1219.4,5,750,2011-01-26 15:31:00,2011-08-05 10:11:00
13491.0,1215.82,10,903,2010-02-12 14:30:00,2011-11-01 09:58:00
12985.0,1215.62,3,1413,2011-08-12 18:51:00,2011-11-11 12:44:00
17774.0,1215.46,5,511,2011-04-04 12:55:00,2011-07-17 12:32:00
17410.0,1214.72,5,616,2011-02-11 12:23:00,2011-12-10 13:55:00
13918.0,1212.84,2,1140,2011-03-31 18:05:00,2011-10-21 12:25:00
12464.0,1212.05,8,112,2011-02-28 12:08:00,2011-11-29 13:33:00
18263.0,1211.08,4,1467,2011-01-04 11:48:00,2011-11-16 16:19:00
15841.0,1209.1,6,926,2011-02-06 13:27:00,2011-09-28 12:15:00
18171.0,1208.51,7,477,2011-01-09 16:30:00,2011-12-10 09:13:00
13208.0,1205.9,7,786,2011-03-02 19:32:00,2011-12-10 09:54:00
13055.0,1201.96,4,891,2011-06-10 18:57:00,2011-10-05 08:58:00
16794.0,1201.51,12,933,2011-06-13 10:53:00,2011-12-06 14:15:00
16800.0,1201.49,1,540,2011-11-28 14:06:00,2011-11-28 14:06:00
13158.0,1201.06,4,784,2011-01-25 09:58:00,2011-12-08 09:04:00
17320.0,1200.62,3,634,2010-06-12 15:38:00,2011-08-31 13:31:00
17800.0,1199.01,9,736,2011-01-07 10:58:00,2011-11-03 14:06:00
15605.0,1198.23,5,441,2010-01-12 13:38:00,2011-11-09 10:39:00
12997.0,1197.94,7,648,2011-01-26 15:49:00,2011-12-09 08:24:00
13211.0,1197.42,3,874,2010-12-13 16:17:00,2011-11-29 14:43:00
17720.0,1195.94,4,576,2010-07-12 10:43:00,2011-11-13 15:04:00
12967.0,1194.75,4,243,2010-03-12 09:49:00,2011-10-02 17:06:00
15145.0,1194.73,4,756,2011-04-26 16:40:00,2011-10-27 12:33:00
12611.0,1193.32,1,846,2011-10-18 13:12:00,2011-10-18 13:12:00
14064.0,1188.32,7,1350,2011-03-31 13:14:00,2011-12-05 12:30:00
16612.0,1187.66,4,506,2011-01-02 10:38:00,2011-12-08 14:32:00
13752.0,1186.28,6,876,2011-05-15 14:48:00,2011-09-05 14:02:00
14487.0,1183.58,7,734,2010-06-12 12:55:00,2011-11-13 12:17:00
15630.0,1180.4,3,799,2011-05-19 10:16:00,2011-10-25 15:36:00
17058.0,1179.89,3,592,2011-04-14 09:18:00,2011-09-19 10:13:00
16950.0,1178.56,3,644,2010-07-12 15:20:00,2011-10-14 09:06:00
17653.0,1175.8799999999999,5,1401,2011-01-09 12:17:00,2011-11-08 15:24:00
12640.0,1174.58,3,311,2011-09-19 12:01:00,2011-11-16 11:52:00
15306.0,1174.35,3,810,2011-06-10 12:56:00,2011-08-09 12:47:00
16639.0,1169.3799999999999,4,503,2011-04-18 09:31:00,2011-11-14 13:47:00
12358.0,1168.06,2,248,2011-08-12 10:26:00,2011-12-07 10:04:00
14745.0,1167.16,6,1020,2011-02-27 15:25:00,2011-08-19 10:05:00
16653.0,1166.92,3,723,2011-06-10 16:47:00,2011-11-23 14:51:00
14857.0,1165.65,3,455,2011-02-08 17:18:00,2011-11-10 09:23:00
14737.0,1164.55,3,345,2010-12-21 13:49:00,2011-06-12 10:16:00
14261.0,1163.45,2,406,2011-09-22 10:47:00,2011-10-20 10:04:00
14447.0,1163.23,5,571,2011-04-03 10:49:00,2011-11-21 08:28:00
16949.0,1161.27,7,790,2011-01-27 12:11:00,2011-10-30 11:55:00
17348.0,1159.52,5,1401,2011-02-15 10:49:00,2011-11-25 11:25:00
15621.0,1158.77,6,463,2011-05-12 12:52:00,2011-11-29 09:25:00
14723.0,1158.3,6,695,2010-03-12 14:18:00,2011-11-29 15:23:00
12885.0,1158.27,4,654,2011-07-10 13:34:00,2011-11-08 11:48:00
13611.0,1158.2,4,762,2010-12-15 10:31:00,2011-11-09 14:51:00
13744.0,1156.36,2,1249,2011-02-20 14:08:00,2011-05-09 15:19:00
16184.0,1155.54,7,560,2011-06-10 17:43:00,2011-12-05 13:33:00
16062.0,1153.62,4,800,2010-10-12 12:00:00,2011-12-04 15:08:00
12657.0,1152.06,5,654,2011-09-22 11:40:00,2011-11-28 15:47:00
16042.0,1147.37,7,745,2010-02-12 12:50:00,2011-11-17 17:50:00
13499.0,1146.96,7,1358,2011-03-15 08:52:00,2011-11-22 11:21:00
17505.0,1145.84,2,556,2011-01-07 12:50:00,2011-05-18 09:01:00
16766.0,1145.6,2,536,2011-11-03 13:34:00,2011-11-03 15:22:00
15810.0,1145.43,7,737,2011-02-08 16:19:00,2011-09-22 09:38:00
12769.0,1143.6,1,356,2011-04-15 10:25:00,2011-04-15 10:25:00
17770.0,1143.27,5,365,2011-02-03 13:35:00,2011-11-05 12:48:00
12546.0,1141.5,3,617,2011-04-10 10:38:00,2011-10-24 12:09:00
18125.0,1141.34,5,803,2011-01-27 15:02:00,2011-10-11 12:29:00
16270.0,1141.24,1,688,2010-12-21 14:26:00,2010-12-21 14:26:00
13330.0,1140.93,3,751,2011-01-28 10:08:00,2011-08-09 12:27:00
13819.0,1140.35,3,1109,2011-01-24 10:38:00,2011-11-02 10:38:00
15088.0,1140.27,3,457,2011-03-10 14:05:00,2011-11-18 13:14:00
16172.0,1140.21,5,787,2011-01-08 15:37:00,2011-12-04 12:02:00
17135.0,1139.73,7,1224,2010-03-12 09:31:00,2011-11-23 16:48:00
12494.0,1139.35,13,690,2010-09-12 11:31:00,2011-11-30 09:21:00
17500.0,1138.0,3,17,2011-10-11 09:08:00,2011-11-22 14:25:00
13500.0,1136.77,4,585,2011-03-11 17:48:00,2011-11-16 15:35:00
17242.0,1135.04,2,611,2011-08-23 14:55:00,2011-12-06 13:04:00
18168.0,1133.6399999999999,9,585,2010-02-12 17:14:00,2011-10-02 13:19:00
16989.0,1133.25,6,1233,2011-02-09 13:55:00,2011-12-07 09:11:00
17585.0,1133.07,4,1671,2011-03-21 16:32:00,2011-08-22 13:30:00
13772.0,1132.13,3,546,2011-04-09 11:22:00,2011-06-11 11:43:00
15500.0,1131.56,4,572,2011-01-12 13:47:00,2011-11-21 08:40:00
13882.0,1131.28,6,950,2011-01-11 10:01:00,2011-11-28 13:08:00
12710.0,1130.57,4,849,2011-01-07 13:22:00,2011-05-22 14:05:00
14824.0,1127.71,4,525,2011-06-11 15:08:00,2011-11-29 14:20:00
12609.0,1126.85,3,648,2011-01-25 15:13:00,2011-09-22 16:34:00
17470.0,1125.07,5,1675,2010-07-12 09:57:00,2011-10-26 12:42:00
13118.0,1125.0,7,389,2011-02-24 09:59:00,2011-11-20 12:46:00
16637.0,1124.59,5,891,2011-04-11 10:36:00,2011-10-10 11:32:00
12462.0,1124.01,4,514,2011-02-18 12:21:00,2011-11-21 09:11:00
14129.0,1123.86,5,592,2011-03-24 08:44:00,2011-11-22 12:09:00
15436.0,1122.53,3,613,2011-04-19 16:52:00,2011-11-27 16:05:00
13486.0,1122.41,3,669,2011-03-08 13:10:00,2011-09-22 13:13:00
16807.0,1121.59,3,778,2011-03-14 09:46:00,2011-08-05 11:34:00
15737.0,1121.21,12,584,2011-03-06 14:33:00,2011-11-25 11:21:00
17302.0,1119.93,6,573,2011-05-15 11:29:00,2011-11-25 09:36:00
17894.0,1119.81,8,405,2010-08-12 14:50:00,2011-09-29 09:23:00
13064.0,1119.49,4,516,2011-01-16 13:41:00,2011-12-09 13:56:00
16086.0,1119.31,6,510,2010-07-12 13:45:00,2011-11-10 13:09:00
12842.0,1118.99,2,547,2011-04-02 12:36:00,2011-09-30 15:33:00
15716.0,1118.81,4,744,2010-05-12 12:26:00,2011-07-17 11:59:00
17788.0,1117.9,2,211,2011-02-08 10:38:00,2011-09-27 10:09:00
13591.0,1117.13,3,485,2011-03-18 12:18:00,2011-06-10 12:26:00
14971.0,1116.57,3,644,2011-04-11 17:03:00,2011-10-27 13:33:00
13610.0,1115.43,9,514,2011-02-27 14:44:00,2011-11-27 15:38:00
16049.0,1111.79,3,793,2011-09-25 14:33:00,2011-10-30 13:19:00
14161.0,1110.52,3,455,2010-05-12 13:18:00,2011-08-05 11:41:00
14817.0,1110.34,2,655,2011-05-23 13:35:00,2011-07-03 13:51:00
15069.0,1109.53,1,520,2011-06-13 14:16:00,2011-06-13 14:16:00
12399.0,1108.65,4,1178,2011-03-23 09:42:00,2011-12-08 13:15:00
15730.0,1108.38,4,683,2011-05-10 12:31:00,2011-08-09 14:28:00
15933.0,1107.46,3,885,2011-09-14 12:05:00,2011-11-18 13:14:00
17562.0,1107.38,8,813,2011-06-07 10:59:00,2011-11-25 14:21:00
16833.0,1106.53,4,440,2011-03-25 08:52:00,2011-09-01 13:02:00
12857.0,1106.4,2,343,2011-05-13 10:20:00,2011-10-02 12:32:00
13447.0,1104.23,4,577,2011-04-11 10:10:00,2011-11-16 13:38:00
17609.0,1103.92,6,721,2011-01-16 16:23:00,2011-10-30 12:28:00
17047.0,1100.9,3,533,2011-05-18 16:50:00,2011-09-15 13:27:00
16350.0,1100.47,5,542,2010-09-12 14:43:00,2011-11-18 15:53:00
15978.0,1098.78,1,888,2011-09-23 15:21:00,2011-09-23 15:21:00
13104.0,1098.48,6,504,2010-12-20 11:58:00,2011-10-24 10:11:00
17966.0,1098.43,5,2571,2011-02-11 10:26:00,2011-11-07 15:28:00
14708.0,1096.67,4,615,2010-06-12 12:23:00,2011-08-07 16:08:00
16225.0,1096.32,5,493,2011-06-16 13:04:00,2011-10-26 08:30:00
13652.0,1095.08,3,578,2010-06-12 09:21:00,2011-10-25 08:51:00
15608.0,1093.68,4,714,2011-10-10 13:30:00,2011-11-11 13:20:00
13521.0,1093.65,3,736,2011-04-12 14:55:00,2011-11-29 15:09:00
13476.0,1092.77,4,414,2011-03-03 14:43:00,2011-10-03 15:06:00
15489.0,1090.03,4,593,2011-01-11 09:55:00,2011-12-05 12:54:00
12534.0,1089.18,1,651,2011-01-08 10:26:00,2011-01-08 10:26:00
14744.0,1088.53,9,625,2010-08-12 10:21:00,2011-11-23 12:51:00
17095.0,1088.2,6,613,2011-02-13 13:52:00,2011-12-01 11:45:00
18189.0,1084.34,3,564,2011-03-17 09:49:00,2011-09-23 12:40:00
13467.0,1083.71,2,584,2011-03-11 16:56:00,2011-11-29 10:01:00
13310.0,1083.6299999999999,6,575,2011-01-12 08:23:00,2011-11-11 17:23:00
15602.0,1083.6299999999999,15,1001,2010-06-12 15:35:00,2011-11-17 19:52:00
14561.0,1080.76,3,1014,2011-06-30 13:43:00,2011-09-25 12:39:00
16200.0,1080.6200000000001,2,523,2011-05-12 14:40:00,2011-06-28 15:47:00
13726.0,1079.66,2,1054,2011-01-11 10:49:00,2011-08-31 11:06:00
12354.0,1079.4,1,530,2011-04-21 13:11:00,2011-04-21 13:11:00
16980.0,1078.96,2,788,2011-02-21 12:58:00,2011-03-29 16:36:00
14352.0,1078.96,4,538,2011-04-19 08:17:00,2011-11-03 14:58:00
